eph_aglome,decil_NSE,poblacion,tasa_acceso,total_ha_accesibles,m2_accesibles_per_capita
Gran Paraná,3,27661,0.5365315787570948,66.50438607291386,24.042654304946986
Gran Paraná,4,26765,0.5685410050439006,34.407480585307425,12.855400928566198
Gran Paraná,5,31628,0.7124067282155052,107.03787245033054,33.84275719309806
Gran Paraná,6,29112,0.6497320692497939,96.74617732576671,33.23240496213476
Gran Paraná,7,26276,0.5525194093469326,68.00013664575977,25.879181247434833
Gran Paraná,8,24002,0.6126156153653862,104.62194467333639,43.588844543511534
Gran Paraná,9,17386,0.9333946853790406,273.4940686742711,157.30706814348963
Gran Paraná,10,17171,0.964999126434104,561.8940404459457,327.234313928103
Gran Resistencia,1,41019,0.4532777493356737,128.37990385104104,31.297667873678304
Gran Resistencia,2,48406,0.5539602528612155,82.4121688045254,17.02519704262393
Gran Resistencia,3,41835,0.5047926377435162,103.44037640055524,24.72579811176174
Gran Resistencia,4,45744,0.5141876530255334,122.04463923071224,26.6799228818451
Gran Resistencia,5,41205,0.5694454556485863,110.82341755005888,26.89562372286346
Gran Resistencia,6,38575,0.765547634478289,111.32522240701749,28.859422529362927
Gran Resistencia,7,38009,0.76468731090005,116.6818357990278,30.69847557131937
Gran Resistencia,8,35364,0.8960524827508201,187.75651640085206,53.092556385265254
Gran Resistencia,9,29376,0.8191040305010894,171.96554020415226,58.53946766208887
Gran Resistencia,10,26193,0.9436108884052992,303.5621256258992,115.894370872332
Gran Rosario,1,185301,0.6245352156761161,3406.3267718905677,183.82668047612088
Gran Rosario,2,176269,0.5345636498760418,2264.3174634620045,128.45806485893746
Gran Rosario,3,153178,0.6255924480016712,3107.8182070971684,202.88933182945127
Gran Rosario,4,138251,0.6602628552415534,3023.189084011293,218.67393971915521
Gran Rosario,5,122337,0.7163082305434987,2337.958879382023,191.1080768191163
Gran Rosario,6,115575,0.7869608479342418,1197.963074602013,103.65243993960743
Gran Rosario,7,100935,0.847208599593798,2390.03064333524,236.78908637590922
Gran Rosario,8,87405,0.9394771466163263,1532.5961230452867,175.34421635436036
Gran Rosario,9,79623,0.9743541439031436,1808.6341071531235,227.149706385482
Gran Rosario,10,74546,0.9329273200439997,2123.510903927318,284.8591344843879
Gran San Juan,1,61436,0.6353929292271632,69.23444808379159,11.269361300180936
Gran San Juan,2,58256,0.40073125514968416,31.15253143514027,5.347523248273186
Gran San Juan,3,57129,0.6776243238985454,115.83895912953537,20.276734955895492
Gran San Juan,4,54404,0.5455113594588633,45.52181270792013,8.36736502976254
Gran San Juan,5,47030,0.5718052307038061,55.688444765924885,11.84104715414095
Gran San Juan,6,47669,0.789989301223017,63.160051137150575,13.249711791132723
Gran San Juan,7,46049,0.7200807835132141,109.56704692078118,23.793577910656296
Gran San Juan,8,41331,0.7817134838256998,101.6642951756995,24.597589019307417
Gran San Juan,9,34818,0.8413177092308576,131.67046630265727,37.81678048786756
Gran San Juan,10,31697,0.8557592201154683,228.82189381081994,72.19039461489098
Gran Santa Fe,1,72617,0.626120605367889,135.184764061878,18.616131768301912
Gran Santa Fe,2,65481,0.5321696369939372,98.36723117204998,15.022255489691664
Gran Santa Fe,3,58940,0.4890397013912453,94.9280192780928,16.10587364745382
Gran Santa Fe,4,54521,0.7111021441279507,127.15115411643329,23.3215007275056
Gran Santa Fe,5,48051,0.7168633327089967,202.18993900225547,42.07819587568531
Gran Santa Fe,6,44003,0.6466831806922255,328.94388531529876,74.75487701186255
Gran Santa Fe,7,40269,0.7524895080583078,326.26395856417565,81.02112259161531
Gran Santa Fe,8,36503,0.8077144344300469,614.3966493029309,168.31401509545267
Gran Santa Fe,9,33096,0.9194464587865603,396.24178544075556,119.72497747182608
Gran Santa Fe,10,29549,0.9930285288842262,462.1943229273075,156.4162316583666
Gran Tucumán - Tafi Viejo,1,99915,0.3056097683030576,195.0512801668595,19.521721479943903
Gran Tucumán - Tafi Viejo,2,105119,0.4900255900455674,1022.0368114941894,97.2266489877367
Gran Tucumán - Tafi Viejo,3,98467,0.46548589882904934,515.7921002533462,52.38222960518206
Gran Tucumán - Tafi Viejo,4,92168,0.4981338425483899,579.7235995584725,62.89857646455088
Gran Tucumán - Tafi Viejo,5,87890,0.6187051996814199,597.2259566358541,67.95152538808216
Gran Tucumán - Tafi Viejo,6,82777,0.7090375345808618,1390.9706380995954,168.03830026451735
Gran Tucumán - Tafi Viejo,7,80897,0.7389890848857189,811.5189857805788,100.31509027288759
Gran Tucumán - Tafi Viejo,8,69285,0.8407880493613337,1823.5347111108638,263.1932901942504
Gran Tucumán - Tafi Viejo,9,60660,0.9095120342894824,2899.496925837084,477.9915802566904
Gran Tucumán - Tafi Viejo,10,51410,0.9200739155806263,3211.5328159584083,624.6902968213204
Jujuy - Palpalá,1,32183,0.7330578255600783,80.02188769251359,24.864645214092402
Jujuy - Palpalá,2,33837,0.8594438041197505,122.34809815769283,36.15808084572888
Jujuy - Palpalá,3,31872,0.8666227409638554,104.5030930982865,32.78837007350857
Jujuy - Palpalá,4,30047,0.9636902186574366,124.72930696929413,41.511401127997516
Jujuy - Palpalá,5,27295,0.8460523905477194,125.38664022138958,45.93758571950525
Jujuy - Palpalá,6,32799,0.8439891460105491,123.668662235306,37.705009980580506
Jujuy - Palpalá,7,30183,0.8914289500712321,143.87294829102854,47.666881453476634
Jujuy - Palpalá,8,29294,0.931487676657336,116.76680070713493,39.86031293341126
Jujuy - Palpalá,9,22575,0.8770764119601329,127.22013836998826,56.35443560132371
Jujuy - Palpalá,10,19258,0.6972686675667256,155.34453979173642,80.66493913788369
La Rioja,1,22769,0.6218981949141377,46.67006866418145,20.49719735789075
La Rioja,2,21933,0.6834450371586195,103.22865639479237,47.06545223854118
La Rioja,3,21470,0.8107126222636236,43.87535721076853,20.4356577600226
La Rioja,4,19629,0.43038361607825154,24.375850011866913,12.418284177424685
La Rioja,5,17557,0.7238138634163012,98.58385111863397,56.15073823468359
La Rioja,6,16824,0.6887184973846885,65.27526719678544,38.79889871420912
La Rioja,7,14739,1,114.33626143097182,77.5739612124105
La Rioja,8,16288,0.7151277013752456,116.61817305611685,71.59760133602458
La Rioja,9,14588,0.8169043049081437,89.35208730235625,61.250402592786024
La Rioja,10,12010,0.8715237302248127,304.5251493259626,253.55965805658835
Mar del Plata - Batán,1,85446,0.7875968447908621,556.3981616972582,65.1169348708258
Mar del Plata - Batán,2,84877,0.8314973432142984,1269.4474568127969,149.56318635352295
Mar del Plata - Batán,3,72952,0.920015900866323,1310.571889420223,179.6485208658053
Mar del Plata - Batán,4,67168,0.8878483801810386,1215.7778042384853,181.0055092065396
Mar del Plata - Batán,5,59622,0.7982456140350878,2577.2232187215145,432.26044391692903
Mar del Plata - Batán,6,48481,0.7973639157608136,2236.8822929928565,461.39359604646285
Mar del Plata - Batán,7,45011,0.8457488169558552,918.4122185473518,204.0417272549714
Mar del Plata - Batán,8,43250,0.8776647398843931,787.0420463232801,181.9750396123191
Mar del Plata - Batán,9,41532,0.8186217856110951,1171.1898846030483,281.9969865653107
Mar del Plata - Batán,10,44957,0.9141401783926864,1508.6924205353685,335.58565307635484
Neuquén - Plottier,1,25552,0.5723231058234189,27.490553971743772,10.758670151746937
Neuquén - Plottier,2,33842,0.6457951657703446,37.58426782018519,11.105805750305889
Neuquén - Plottier,3,29993,0.7004967825826026,61.72290211241314,20.579102494719812
Neuquén - Plottier,4,27731,0.8272330604738379,126.64529787061048,45.66921419011592
Neuquén - Plottier,5,27135,0.8146674037221301,135.86116302002776,50.06860623549945
Neuquén - Plottier,6,26212,0.866587822371433,165.27346091260057,63.052594579810986
Neuquén - Plottier,7,25807,0.9051032665555857,186.4528146463712,72.24893038569815
Neuquén - Plottier,8,21971,0.7657821674024851,259.75456845482364,118.22610188649749
Neuquén - Plottier,9,17681,0.8522142412759459,219.81047083751386,124.32015770460599
Neuquén - Plottier,10,15732,0.8787185354691075,264.4590491804934,168.1026247015595
Partidos del GBA,1,1280434,0.5900265066375932,1548.0672011211252,12.090175683566082
Partidos del GBA,2,1348696,0.6220230504131398,1749.2550704080254,12.969972999163826
Partidos del GBA,3,1299563,0.6511242625405617,2509.9524333216305,19.313818824648212
Partidos del GBA,4,1208859,0.6669098712091319,2642.945693594841,21.86314279494003
Partidos del GBA,5,1124544,0.6649815391838826,2880.617726706258,25.615873871598247
Partidos del GBA,6,1044294,0.6792234753814539,2810.5113036233615,26.9130274005535
Partidos del GBA,7,948603,0.7005080102002629,3085.1736203112164,32.52333821747577
Partidos del GBA,8,879952,0.6604235231012601,3312.2420900356915,37.641167814104534
Partidos del GBA,9,786789,0.6706232547735161,3258.4480498977077,41.41450947964076
Partidos del GBA,10,724354,0.6236453446795351,2921.4839436529614,40.33226769856951
Posadas,1,42788,0.8499813031691128,83.14953607877871,19.43291018013899
Posadas,2,39278,0.7966291562706859,96.93529588911962,24.679285067752843
Posadas,3,36764,0.8581220759438581,51.330190484435406,13.962079883700197
Posadas,4,33324,0.884887768575201,84.49515739089146,25.355646798370984
Posadas,5,37083,0.8311355607690856,148.4435125998603,40.030071083747345
Posadas,6,32961,0.8905069627741877,125.48002886652506,38.06924209414917
Posadas,7,29792,0.7804779806659506,95.14398873440494,31.936086444147737
Posadas,8,26445,0.7764416713934581,159.68098103303691,60.38229572056605
Posadas,9,23270,1,274.8443885707,118.11103935139666
Posadas,10,15592,1,402.7352247124744,258.2960651054864
Rawson - Trelew,1,17389,0.4091667145896831,14.448020316673606,8.308712586505035
Rawson - Trelew,2,16013,0.535939549116343,36.35268266035812,22.701981302915208
Rawson - Trelew,3,14457,0.7626755205090959,43.02998536429915,29.76411798042412
Rawson - Trelew,4,13788,0.49129677980852915,21.662529618107808,15.711147097554257
Rawson - Trelew,5,13722,0.6685614341932663,30.828927372421056,22.46678864044677
Rawson - Trelew,6,13509,0.16070767636390554,18.74044812537076,13.872565049500897
Rawson - Trelew,7,12271,0.5720805150354494,26.481930968780333,21.58090699110124
Rawson - Trelew,8,10638,0.9095694679451025,60.11031514586865,56.50527838491131
Rawson - Trelew,9,9596,0.5925385577323885,38.76630058560556,40.398395774912004
Rawson - Trelew,10,7794,0.21003335899409803,2.99665144711929,3.84481838224184
Rio Cuarto,1,21903,0.5376432452175501,8.019147078347789,3.6612094591370083
Rio Cuarto,2,18517,0.5305395042393476,164.62549707218312,88.90505863378687
Rio Cuarto,3,19436,0.4472113603622144,68.68283558219291,35.337947922511276
Rio Cuarto,4,16690,0.6729778310365488,287.889761759881,172.49236774109107
Rio Cuarto,5,18673,0.5786965136828576,88.85496522530391,47.584729408934784
Rio Cuarto,6,15953,0.5999498526922836,80.68835542684886,50.578797359022666
Rio Cuarto,7,15683,0.6188866925970796,245.4240637953098,156.49050806306815
Rio Cuarto,8,14038,0.8689984328251887,103.9848140097959,74.07380966647378
Rio Cuarto,9,11497,0.7198399582499783,255.5486076899774,222.27416516480594
Rio Cuarto,10,10305,0.8478408539543911,113.70633965955118,110.34094096026315
Rio Gallegos,1,12122,0.6051806632568884,18.050892837088018,14.89101867438378
Rio Gallegos,2,10976,0.8359147230320699,16.142467804713174,14.707058859979202
Rio Gallegos,3,11380,0.8396309314586995,18.142280391784478,15.942249904907275
Rio Gallegos,4,10211,0.4707668200959749,10.338474992846464,10.12484085089263
Rio Gallegos,5,10870,0.8361545538178473,26.57259681377117,24.445811236220027
Rio Gallegos,6,9150,0.6831693989071038,11.248691604948766,12.293652027266411
Rio Gallegos,7,8688,0.5971454880294659,8.985539079069929,10.342471315688224
Rio Gallegos,8,9054,1,45.63347497689027,50.401452371206396
Rio Gallegos,9,6812,0.7764239577216676,27.933150431759113,41.00579922454362
Rio Gallegos,10,6533,0.7293739476503903,26.727396925972602,40.911368323852145
Salta,1,71719,0.6165730141245696,120.79594189303617,16.842948436681517
Salta,2,69343,0.592907719596787,50.50593181679277,7.283493909521186
Salta,3,61825,0.531694298422968,62.77202095085416,10.153177670983286
Salta,4,61818,0.641431298327348,98.96508203214715,16.009104473154608
Salta,5,61539,0.6797315523489169,112.70038867271104,18.31365291485254
Salta,6,55592,0.8350122319758239,275.57521114689445,49.57101941770299
Salta,7,51076,0.7951679849635837,164.83633749919855,32.27275775299525
Salta,8,43071,0.8665459357804556,372.4695376903876,86.47803340771925
Salta,9,37792,0.9303820914479255,378.32993546912246,100.10847149373477
Salta,10,33943,0.954394131337831,335.9420729811382,98.97241639841447
San Luis - El Chorrillo,1,25227,0.8007293772545289,97.42125944799102,38.61785366789195
San Luis - El Chorrillo,2,27058,0.8112942567817282,148.44746880193222,54.86269081304318
San Luis - El Chorrillo,3,21129,0.8395570069572625,223.58149624975033,105.81735825157382
San Luis - El Chorrillo,4,19649,0.9893124332027076,229.76131061132085,116.93282640914084
San Luis - El Chorrillo,5,21325,0.8271512309495896,298.97017761523705,140.19703522402673
San Luis - El Chorrillo,6,18469,0.7852076452433808,230.2509686859934,124.66888769613591
San Luis - El Chorrillo,7,19133,0.887733235770658,278.30413067556134,145.45765466762208
San Luis - El Chorrillo,8,16538,0.8059620268472608,471.40696506841374,285.04472431274263
San Luis - El Chorrillo,9,14941,0.7957968007496151,244.3759965397229,163.56066966047985
San Luis - El Chorrillo,10,12127,0.736785684835491,60.69988252498116,50.05350253564868
San Nicolas - Villa Constitución,1,23760,0.5615319865319865,56.50724582737499,23.782510870107316
San Nicolas - Villa Constitución,2,18302,0.6130477543437876,27.746803107257072,15.16053060171406
San Nicolas - Villa Constitución,3,18799,0.6500877706260971,102.28840697610171,54.41162135012592
San Nicolas - Villa Constitución,4,17702,0.49146989040786354,62.26696206075497,35.17510002302281
San Nicolas - Villa Constitución,5,20678,0.5553244994680336,61.53968224079444,29.76094508211357
San Nicolas - Villa Constitución,6,17556,0.7862838915470495,50.81468255445056,28.944339573052268
San Nicolas - Villa Constitución,7,16945,0.8836234877544998,92.44869732080372,54.55809815332176
San Nicolas - Villa Constitución,8,15930,0.8359070935342122,70.67959456706562,44.368860368528324
San Nicolas - Villa Constitución,9,12944,0.8958590852904821,89.1144986978031,68.846182553927
San Nicolas - Villa Constitución,10,12034,1,171.41321143542555,142.44076070751666
Santa Rosa - Toay,1,15940,0.617314930991217,84.30462949471361,52.88872615728583
Santa Rosa - Toay,2,14790,0.6402974983096686,73.35867151970609,49.60018358330365
Santa Rosa - Toay,3,13212,0.796624280956706,40.75261348637101,30.845150988776123
Santa Rosa - Toay,4,14299,0.7824323379257291,60.352258642020956,42.207328234156904
Santa Rosa - Toay,5,10420,0.8036468330134356,108.7594964823068,104.37571639376851
Santa Rosa - Toay,6,10464,0.7273509174311926,83.14543423069671,79.45855717765357
Santa Rosa - Toay,7,9665,0.9036730470770823,115.13876803602028,119.1296099700158
Santa Rosa - Toay,8,8434,0.6477353568887835,127.34661404306321,150.99195404679062
Santa Rosa - Toay,9,8354,0.7374910222647834,187.84709728122687,224.85886674793736
Santa Rosa - Toay,10,7958,1,210.5379753581644,264.56141663503945
Santiago del Estero - La Banda,1,45326,0.3628160437717866,119.98515109301773,26.471594910871847
Santiago del Estero - La Banda,2,44394,0.33324323106726134,131.09156027409273,29.529116609022104
Santiago del Estero - La Banda,3,41176,0.5744365649893142,164.79797757342888,40.02282338581428
Santiago del Estero - La Banda,4,36575,0.5066848940533151,52.14037534974152,14.255741722417367
Santiago del Estero - La Banda,5,39494,0.5557553046032309,139.78530384792074,35.39406083149864
Santiago del Estero - La Banda,6,35311,0.5795927614624338,99.6465545251976,28.2196920294519
Santiago del Estero - La Banda,7,33008,0.7280053320407174,63.845769578653645,19.342513808365744
Santiago del Estero - La Banda,8,30812,0.8254576139166558,81.27613143230506,26.378077188207538
Santiago del Estero - La Banda,9,26901,0.7890412995799413,400.0999258225321,148.73050288930975
Santiago del Estero - La Banda,10,22104,0.949466159971046,1379.482669024278,624.0873457402633
Ushuaia - Rio Grande,1,14015,0.27577595433464147,1.5195649032816756,1.0842418146854624
Ushuaia - Rio Grande,2,11755,0.5279455550829434,12.219444114988415,10.395103458093079
Ushuaia - Rio Grande,3,13828,0.3615851894706393,7.965841646557674,5.760660722127332
Ushuaia - Rio Grande,4,13747,0.721030042918455,20.39901868623712,14.838887529087888
Ushuaia - Rio Grande,5,12890,0.6036462373933281,29.428695095406674,22.830640105047845
Ushuaia - Rio Grande,6,12285,0.38998778998779,23.476727520535796,19.110075311791448
Ushuaia - Rio Grande,7,13696,0.8612003504672897,30.66098923762144,22.386820412982942
Ushuaia - Rio Grande,8,10941,0.5568960789690156,35.21704607387995,32.18814191927607
Ushuaia - Rio Grande,9,10933,0.6792280252446721,34.110352383322876,31.199444236095193
Ushuaia - Rio Grande,10,8978,0.5366451325462241,18.51020837735718,20.617296031807953
Viedma - Carmen de Patagones,1,9225,0.8263414634146341,35.68403034944714,38.68187571755788
Viedma - Carmen de Patagones,2,8837,1,54.016591207870704,61.12548512829094
Viedma - Carmen de Patagones,3,8090,0.8587144622991347,33.82380072169821,41.809395206054646
Viedma - Carmen de Patagones,4,8539,1,66.08998081771463,77.39779929466522
Viedma - Carmen de Patagones,5,9464,1,98.94001438198156,104.54354858620198
Viedma - Carmen de Patagones,6,6335,0.9875295974743489,100.09756460668778,158.00720537756555
Viedma - Carmen de Patagones,7,7641,1,233.3940434843773,305.4496053976931
Viedma - Carmen de Patagones,8,6231,0.940779971112181,182.79620675029162,293.36576271913276
Viedma - Carmen de Patagones,9,5111,0.9076501663079632,251.22345897316188,491.53484440062977
Viedma - Carmen de Patagones,10,3849,0.9909067290205248,201.95312112924984,524.68984445115575
