id,n,total_ha
13041,2,15.62809290980732
13042,2,15.62809290980732
13043,3,16.256179429646824
13044,3,16.256179429646824
13045,3,9.199963443262726
13046,3,33.20956035890539
13047,2,3.355786249007206
13048,2,2.706444833984284
13049,3,9.199963443262726
1305,4,19.61934515806065
13050,3,11.84101913451316
13051,5,15.36354196429604
13052,4,6.228967663767163
13053,2,15.62809290980732
13054,4,39.70307896818384
13055,4,35.937260088073096
13056,3,5.434144563151986
13057,3,5.434144563151986
13058,2,32.58147383906589
13059,2,32.58147383906589
1306,4,19.61934515806065
13060,4,34.02112773458849
13061,4,34.02112773458849
13062,3,33.39304121474898
13063,4,34.68423518982029
13064,4,34.68423518982029
13065,5,37.41193491898799
13066,4,34.02112773458849
13067,5,36.748827463756186
13068,2,3.355786249007206
13069,3,4.167353624690298
1307,1,16.55119490479785
13070,5,36.748827463756186
13071,1,9.134574300528877
13072,4,34.68423518982029
13073,4,34.68423518982029
13074,5,36.748827463756186
13075,4,28.277360618459113
13076,4,28.277360618459113
13077,3,25.549660889291413
13078,5,50.66929191006131
13079,4,41.53471760953243
1308,1,1.2657555653296033
13080,4,41.53471760953243
13081,4,41.53471760953243
13082,4,28.277360618459113
13083,4,28.277360618459113
13084,3,40.24352363446113
13085,4,41.53471760953243
13086,5,50.66929191006131
13087,4,41.53471760953243
13088,3,4.830461079922101
13089,2,3.477474497927254
1309,2,17.816950470127452
13090,2,16.79662409592411
13091,4,41.53471760953243
13092,3,40.72315023384934
13093,3,40.72315023384934
13094,3,40.72315023384934
13095,1,2.665907122244162
13096,6,46.928324460944296
13097,3,6.205174227094956
13098,3,6.205174227094956
13099,2,18.650963842485183
131,2,6.778644294669874
1310,2,17.816950470127452
13100,4,43.3890573560935
13101,4,43.3890573560935
13102,4,43.3890573560935
13103,3,40.72315023384934
13104,6,46.928324460944296
13105,5,44.20062473177659
13106,3,19.462531218168273
13107,3,40.72315023384934
13108,2,39.43195625877803
13109,3,40.72315023384934
1311,4,23.509662424320165
13110,4,43.3890573560935
13111,4,43.3890573560935
13112,3,7.17903277081529
13113,3,7.17903277081529
13114,2,4.451333041647588
13115,2,4.451333041647588
13116,3,42.097863381022194
13117,2,18.650963842485183
13118,0,0
13119,1,15.985056720241019
1312,4,23.509662424320165
13120,3,42.097863381022194
13121,1,2.665907122244162
13122,2,4.451333041647588
13123,2,4.451333041647588
13124,2,4.451333041647588
13125,3,7.17903277081529
13126,2,18.650963842485183
13127,4,43.07731705305082
13128,1,15.985056720241019
13129,2,18.650963842485183
1313,4,23.509662424320165
13130,2,4.451333041647588
13131,4,6.228967663767163
13132,5,36.748827463756186
13133,3,4.167353624690298
13134,3,5.434144563151986
13135,4,6.228967663767163
13136,4,6.228967663767163
13137,3,4.167353624690298
13138,3,4.167353624690298
13139,3,4.167353624690298
1314,3,6.958467519522316
13140,2,3.355786249007206
13141,4,6.228967663767163
13142,2,3.355786249007206
13143,2,3.355786249007206
13144,3,4.167353624690298
13145,5,36.748827463756186
13146,4,6.228967663767163
13147,2,3.539267104850794
13148,2,3.355786249007206
13149,2,3.355786249007206
1315,4,23.509662424320165
13150,2,3.355786249007206
13151,1,2.727699729167702
13152,1,2.727699729167702
13153,3,7.17903277081529
13154,3,7.17903277081529
13155,3,7.17903277081529
13156,3,7.17903277081529
13157,1,2.727699729167702
13158,2,4.513125648571128
13159,3,7.17903277081529
1316,3,6.958467519522316
13160,3,7.17903277081529
13161,3,7.17903277081529
13162,3,7.17903277081529
13163,2,4.513125648571128
13164,2,5.393606851411864
13165,1,2.727699729167702
13166,1,2.727699729167702
13167,2,4.513125648571128
13168,2,4.513125648571128
13169,2,4.513125648571128
1317,1,16.55119490479785
13170,2,2.8731814147599564
13171,3,3.5012679345994604
13172,3,3.5012679345994604
13173,4,6.228967663767163
13174,4,6.228967663767163
13175,3,3.5012679345994604
13176,4,6.228967663767163
13177,4,6.228967663767163
13178,3,3.5012679345994604
13179,2,2.8731814147599564
1318,1,16.55119490479785
13180,5,6.062416524525454
13181,4,5.4343300046859495
13182,6,12.707550337733453
13183,6,12.707550337733453
13184,5,11.912727237118277
13185,3,3.5012679345994604
13186,4,6.228967663767163
13187,4,6.228967663767163
13188,4,6.228967663767163
13189,4,6.228967663767163
1319,1,16.55119490479785
13190,4,6.228967663767163
13191,6,12.707550337733453
13192,4,6.228967663767163
13193,5,7.337790647784268
13194,5,6.920888593861961
13195,5,6.920888593861961
13196,5,6.920888593861961
13197,5,6.920888593861961
13198,5,7.337790647784268
13199,4,6.117904402975996
132,1,3.057022151951608
1320,1,16.55119490479785
13200,5,7.5702300088848835
13201,4,4.842530279717181
13202,6,12.707550337733453
13203,5,7.5702300088848835
13204,5,7.5702300088848835
13205,4,6.775406908269707
13206,4,6.775406908269707
13207,5,11.912727237118277
13208,5,11.912727237118277
13209,3,4.047707179102005
1321,1,16.55119490479785
13210,4,5.83313309850543
13211,4,6.228967663767163
13212,4,6.228967663767163
13213,5,6.920888593861961
13214,6,9.648588323029664
13215,6,12.707550337733453
13216,3,5.323081302360819
13217,1,5.418469126943764
13218,1,5.418469126943764
13219,2,6.213292227558941
1322,1,16.55119490479785
13220,2,2.8731814147599564
13221,2,2.8731814147599564
13222,2,5.9689152391752955
13223,1,5.418469126943764
13224,2,12.28243323766985
13225,1,6.863964110726086
13226,1,6.863964110726086
13227,3,9.11111281725015
13228,3,4.325507020668844
13229,3,9.31734566392516
1323,1,16.55119490479785
13230,1,6.863964110726086
13231,2,8.104270687540089
13232,2,8.104270687540089
13233,3,9.31734566392516
13234,4,10.426168647942266
13235,5,11.912727237118277
13236,1,5.418469126943764
13237,6,12.707550337733453
13238,5,11.912727237118277
13239,5,11.912727237118277
1324,3,22.841450918758017
13240,5,11.912727237118277
13241,0,0
13242,0,0
13243,1,0.600229887044523
13244,0,0
13245,0,0
13246,0,0
13247,0,0
13248,0,0
13249,0,0
1325,2,21.575695353428415
13250,0,0
13251,0,0
13252,0,0
13253,0,0
13254,2,2.4077057517446607
13255,1,3.0947941789192033
13256,1,3.0947941789192033
13257,1,3.0947941789192033
13258,1,3.0947941789192033
13259,0,0
1326,1,16.55119490479785
13260,0,0
13261,0,0
13262,1,0.600229887044523
13263,0,0
13264,1,3.0947941789192033
13265,1,3.0947941789192033
13266,1,3.0947941789192033
13267,1,3.0947941789192033
13268,1,3.0947941789192033
13269,1,3.0947941789192033
1327,1,16.55119490479785
13270,1,3.0947941789192033
13271,0,0
13272,1,0.600229887044523
13273,1,0.600229887044523
13274,1,3.0947941789192033
13275,1,3.0947941789192033
13276,3,2.9682902629780235
13277,2,4.073922099639045
13278,2,4.073922099639045
13279,2,4.073922099639045
1328,1,16.55119490479785
13280,1,3.0947941789192033
13281,3,2.9682902629780235
13282,2,2.3376982371900232
13283,2,2.3376982371900232
13284,0,0
13285,0,0
13286,0,0
13287,1,0.760244783866033
13288,1,0.760244783866033
13289,1,0.760244783866033
1329,2,21.575695353428415
13290,1,0.760244783866033
13291,1,0.760244783866033
13292,0,0
13293,0,0
13294,0,0
13295,0,0
13296,0,0
13297,1,0.842389191066823
13298,1,0.842389191066823
13299,0,0
133,2,6.778644294669874
1330,2,21.575695353428415
13300,0,0
13301,0,0
13302,0,0
13303,1,0.760244783866033
13304,0,0
13305,0,0
13306,0,0
13307,0,0
13308,0,0
13309,0,0
1331,3,22.841450918758017
13310,2,2.1655464477223605
13311,1,1.5653165606778376
13312,1,1.5653165606778376
13313,1,1.5653165606778376
13314,1,1.5653165606778376
13315,2,2.8056231374918394
13316,2,2.8056231374918394
13317,1,1.2403065768140018
13318,2,8.104270687540089
13319,1,6.863964110726086
1332,3,22.841450918758017
13320,1,6.863964110726086
13321,0,0
13322,0,0
13323,1,1.5653165606778376
13324,2,2.4077057517446607
13325,2,2.4077057517446607
13326,2,2.4077057517446607
13327,2,8.104270687540089
13328,2,2.4077057517446607
13329,2,2.4077057517446607
1333,3,22.841450918758017
13330,2,2.4077057517446607
13331,1,0.842389191066823
13332,0,0
13333,0,0
13334,0,0
13335,0,0
13336,0,0
13337,0,0
13338,1,0.842389191066823
13339,1,0.842389191066823
1334,3,22.841450918758017
13340,1,0.842389191066823
13341,0,0
13342,0,0
13343,1,0.614388851039426
13344,1,0.842389191066823
13345,1,0.842389191066823
13346,2,7.865020058016272
13347,3,14.612484833409791
13348,2,13.611428886119604
13349,5,17.55136902849469
1335,3,22.841450918758017
13350,1,6.747464775393519
13351,5,11.912727237118277
13352,1,6.747464775393519
13353,1,6.747464775393519
13354,2,8.428755689258617
13355,1,6.747464775393519
13356,1,6.747464775393519
13357,2,7.361853626432945
13358,2,7.361853626432945
13359,2,7.361853626432945
1336,3,22.841450918758017
13360,2,7.361853626432945
13361,2,7.361853626432945
13362,1,6.747464775393519
13363,2,7.361853626432945
13364,4,10.687404917768605
13365,4,5.048763126392191
13366,4,5.83313309850543
13367,3,4.380807492596542
13368,3,4.380807492596542
13369,1,1.7854259194034254
1337,2,21.575695353428415
13370,2,4.451333041647588
13371,2,4.451333041647588
13372,2,4.451333041647588
13373,2,4.451333041647588
13374,2,4.451333041647588
13375,1,1.7854259194034254
13376,1,1.7854259194034254
13377,1,6.747464775393519
13378,1,6.747464775393519
13379,1,1.7854259194034254
1338,2,21.575695353428415
13380,1,1.7854259194034254
13381,1,1.7854259194034254
13382,1,1.7854259194034254
13383,3,8.000010172547166
13384,2,5.334103050303003
13385,1,0.679888902364031
13386,3,6.013991952667035
13387,3,6.013991952667035
13388,2,4.2285660332636095
13389,1,0.679888902364031
1339,2,21.575695353428415
13390,2,4.2285660332636095
13391,2,4.2285660332636095
13392,2,4.2285660332636095
13393,2,2.361179816229129
13394,2,8.428755689258617
13395,2,4.2285660332636095
13396,2,4.451333041647588
13397,2,4.451333041647588
13398,2,4.451333041647588
13399,2,4.451333041647588
134,3,7.550124445336044
1340,3,6.958467519522316
13400,2,4.451333041647588
13401,4,9.313091767260874
13402,3,8.000010172547166
13403,3,8.000010172547166
13404,5,11.012751673326978
13405,6,10.884502333126845
13406,5,9.826260491164224
13407,4,7.23914153885406
13408,5,9.026733453446846
13409,4,7.241307534043421
1341,3,6.958467519522316
13410,2,4.451333041647588
13411,2,4.451333041647588
13412,4,9.227325753923552
13413,5,7.257037032293269
13414,5,7.257037032293269
13415,3,6.56141863167939
13416,3,19.630417514513805
13417,5,43.75503996022549
13418,1,15.985056720241019
13419,3,17.64223329944431
1342,3,6.958467519522316
13420,3,17.64223329944431
13421,4,41.089132837981325
13422,4,20.308140421688474
13423,3,4.323083701447455
13424,2,1.6571765792032929
13425,2,1.6571765792032929
13426,2,3.2648418594848336
13427,3,5.599860453089976
13428,2,1.6571765792032929
13429,4,4.669918079983105
1343,3,6.958467519522316
13430,4,20.308140421688474
13431,5,10.370029346112492
13432,3,5.599860453089976
13433,4,6.821352215212914
13434,4,6.821352215212914
13435,1,2.587118952310164
13436,4,6.821352215212914
13437,3,4.23423326290275
13438,1,1.2214917621229382
13439,2,3.808610714433102
1344,3,6.958467519522316
13440,1,1.2214917621229382
13441,1,1.2214917621229382
13442,1,1.2214917621229382
13443,1,1.2214917621229382
13444,0,0
13445,0,0
13446,0,0
13447,0,0
13448,0,0
13449,1,1.2214917621229382
1345,3,6.958467519522316
13450,1,1.2214917621229382
13451,1,12.812666601061943
13452,0,0
13453,1,12.812666601061943
13454,1,12.812666601061943
13455,0,0
13456,0,0
13457,4,7.241307534043421
13458,4,7.782910393802329
13459,5,8.46279929616636
1346,3,22.841450918758017
13460,4,7.241307534043421
13461,4,7.149717701452652
13462,4,7.782910393802329
13463,2,2.921151668189043
13464,1,0.679888902364031
13465,2,2.921151668189043
13466,1,1.2214917621229382
13467,0,0
13468,1,1.2214917621229382
13469,1,1.2214917621229382
1347,2,6.290256013960167
13470,0,0
13471,1,1.6812909138650982
13472,1,1.6812909138650982
13473,2,2.361179816229129
13474,2,2.361179816229129
13475,2,4.2285660332636095
13476,2,4.2285660332636095
13477,2,2.361179816229129
13478,2,2.3440758755996995
13479,2,2.3440758755996995
1348,1,5.0245004486305636
13480,2,2.3440758755996995
13481,1,0.679888902364031
13482,2,2.361179816229129
13483,0,0
13484,1,1.6812909138650982
13485,0,0
13486,0,0
13487,2,2.3440758755996995
13488,2,2.3440758755996995
13489,2,2.3440758755996995
1349,1,5.0245004486305636
13490,2,2.3440758755996995
13491,0,0
13492,0,0
13493,2,2.3440758755996995
13494,3,3.049773281113041
13495,2,1.3684823672479425
13496,1,0.6627849617346016
13497,0,0
13498,0,0
13499,1,0.8145718315988896
135,3,7.550124445336044
1350,2,1.9339670708917518
13500,0,0
13501,2,1.3684823672479425
13502,1,0.705697405513341
13503,1,0.705697405513341
13504,1,0.705697405513341
13505,1,0.705697405513341
13506,0,0
13507,1,0.705697405513341
13508,1,0.705697405513341
13509,1,0.705697405513341
1351,3,6.958467519522316
13510,0,0
13511,0,0
13512,1,0.8145718315988896
13513,2,7.361853626432945
13514,2,8.428755689258617
13515,2,2.3440758755996995
13516,1,0.614388851039426
13517,1,0.614388851039426
13518,2,1.3399613000108688
13519,2,2.3440758755996995
1352,3,6.958467519522316
13520,2,2.3440758755996995
13521,3,3.049773281113041
13522,2,1.4312698544847837
13523,2,1.4312698544847837
13524,2,1.3684823672479425
13525,2,1.3684823672479425
13526,3,2.0940548162193853
13527,2,1.3684823672479425
13528,0,0
13529,0,0
1353,3,6.958467519522316
13530,2,2.5582797772501884
13531,1,2.0097653166474134
13532,0,0
13533,0,0
13534,1,0.7255724489714427
13535,2,1.3399613000108688
13536,2,1.3399613000108688
13537,2,1.3133992229326368
13538,1,0.7255724489714427
13539,2,1.3133992229326368
1354,3,6.958467519522316
13540,2,1.3133992229326368
13541,2,1.3133992229326368
13542,2,1.3133992229326368
13543,0,0
13544,1,0.587826773961194
13545,1,0.587826773961194
13546,1,0.587826773961194
13547,1,0.587826773961194
13548,1,0.587826773961194
13549,0,0
1355,3,6.958467519522316
13550,0,0
13551,0,0
13552,0,0
13553,0,0
13554,1,0.7768420992723317
13555,0,0
13556,0,0
13557,1,0.7018034172813874
13558,0,0
13559,1,0.587826773961194
1356,3,6.958467519522316
13560,1,0.587826773961194
13561,0,0
13562,0,0
13563,0,0
13564,0,0
13565,1,0.7018034172813874
13566,0,0
13567,0,0
13568,0,0
13569,0,0
1357,3,6.958467519522316
13570,0,0
13571,2,2.5582797772501884
13572,2,2.5582797772501884
13573,1,0.5485144606027752
13574,1,0.5485144606027752
13575,2,2.0520972802628763
13576,2,2.0520972802628763
13577,2,1.3390730319221504
13578,2,2.5582797772501884
13579,2,1.3390730319221504
1358,2,1.9339670708917518
13580,0,0
13581,0,0
13582,0,0
13583,0,0
13584,0,0
13585,0,0
13586,1,0.6467482610293112
13587,1,0.6467482610293112
13588,1,0.6467482610293112
13589,1,0.6467482610293112
1359,2,1.9339670708917518
13590,1,0.6467482610293112
13591,1,0.6467482610293112
13592,0,0
13593,0,0
13594,0,0
13595,0,0
13596,1,0.8145718315988896
13597,1,0.8145718315988896
13598,2,13.627238432660834
13599,1,0.8145718315988896
136,3,7.550124445336044
1360,3,7.529543216299906
13600,0,0
13601,1,0.8145718315988896
13602,0,0
13603,1,2.304813642339688
13604,0,0
13605,0,0
13606,0,0
13607,0,0
13608,0,0
13609,3,3.498560391849754
1361,3,7.080420918489851
13610,3,3.498560391849754
13611,1,1.8895095008198637
13612,2,2.8518121308204427
13613,2,2.8518121308204427
13614,1,1.8895095008198637
13615,2,2.8518121308204427
13616,2,2.536257761849175
13617,3,3.498560391849754
13618,2,2.8518121308204427
13619,1,1.8895095008198637
1362,2,1.9339670708917518
13620,1,0.6467482610293112
13621,0,0
13622,2,13.627238432660834
13623,2,13.627238432660834
13624,1,12.812666601061943
13625,1,12.812666601061943
13626,1,12.812666601061943
13627,1,2.576941519362794
13628,2,15.389608120424738
13629,2,15.389608120424738
1363,2,1.9339670708917518
13630,1,12.812666601061943
13631,3,15.93205207500052
13632,3,15.93205207500052
13633,3,15.93205207500052
13634,3,194.55813306756983
13635,2,181.7454664665079
13636,0,0
13637,1,179.1685249471451
13638,1,12.812666601061943
13639,1,12.812666601061943
1364,2,1.9339670708917518
13640,2,181.7454664665079
13641,1,2.576941519362794
13642,0,0
13643,2,181.7454664665079
13644,2,181.7454664665079
13645,3,15.93205207500052
13646,3,15.93205207500052
13647,3,15.93205207500052
13648,3,194.55813306756983
13649,2,181.7454664665079
1365,2,1.9339670708917518
13650,1,179.1685249471451
13651,0,0
13652,1,179.1685249471451
13653,2,181.7454664665079
13654,2,181.7454664665079
13655,2,181.7454664665079
13656,3,194.55813306756983
13657,3,15.93205207500052
13658,3,15.93205207500052
13659,2,15.117480243401632
1366,2,1.9339670708917518
13660,2,181.7454664665079
13661,2,181.7454664665079
13662,1,2.304813642339688
13663,3,15.93205207500052
13664,0,0
13665,1,2.304813642339688
13666,2,181.4733385894848
13667,2,181.7454664665079
13668,1,179.1685249471451
13669,1,179.1685249471451
1367,3,6.958467519522316
13670,1,179.1685249471451
13671,0,0
13672,0,0
13673,0,0
13674,0,0
13675,0,0
13676,0,0
13677,1,179.1685249471451
13678,1,179.1685249471451
13679,1,179.1685249471451
1368,3,6.958467519522316
13680,1,179.1685249471451
13681,1,179.1685249471451
13682,1,179.1685249471451
13683,0,0
13684,0,0
13685,0,0
13686,0,0
13687,2,15.62809290980732
13688,3,40.72315023384934
13689,0,0
1369,2,1.9339670708917518
13690,0,0
13691,0,0
13692,0,0
13693,1,5.1400566902087474
13694,3,7.5453270508454935
13695,4,10.704303910972213
13696,0,0
13697,6,10.132212701059295
13698,1,0.9196056122815236
13699,0,0
137,1,3.057022151951608
1370,2,1.9339670708917518
13700,0,0
13701,2,4.12720904103755
13702,1,5.1400566902087474
13703,1,0.9260233396721306
13704,1,0.9260233396721306
13705,0,0
13706,0,0
13707,0,0
13708,0,0
13709,0,0
1371,2,6.861331710737757
13710,3,3.6746376462808286
13711,3,3.6746376462808286
13712,3,3.6746376462808286
13713,3,3.6746376462808286
13714,3,3.6746376462808286
13715,0,0
13716,1,1.4737864596439
13717,1,0.7441721532971598
13718,1,0.9260233396721306
13719,1,0.9260233396721306
1372,2,2.3830893687018078
13720,1,0.9260233396721306
13721,2,2.840627071524266
13724,0,0
13725,0,0
13726,1,179.1685249471451
13727,3,181.52820318689243
13728,1,0.9905909976045135
13729,2,180.1591159447496
1373,2,1.9339670708917518
13730,2,180.1591159447496
13731,3,181.52820318689243
13732,1,1.3690872421428095
13733,0,0
13734,0,0
13735,2,2.359678239747323
13736,2,2.359678239747323
13737,1,1.3690872421428095
13738,1,1.3690872421428095
13739,0,0
1374,2,1.9339670708917518
13740,0,0
13741,1,0.777758789808933
13742,2,179.94628373695403
13743,2,180.28022091585927
13744,2,179.94628373695403
13745,1,0.777758789808933
13746,1,0.777758789808933
13747,2,1.8894547585231032
13748,1,1.11169596871417
13749,0,0
1375,2,1.9339670708917518
13750,0,0
13751,2,1.8894547585231032
13752,1,1.11169596871417
13753,1,1.11169596871417
13754,0,0
13755,1,1.11169596871417
13756,0,0
13757,0,0
13758,0,0
13759,0,0
1376,2,1.9339670708917518
13760,3,181.0579797056682
13761,1,1.11169596871417
13762,0,0
13763,0,0
13764,0,0
13765,1,1.3690872421428095
13766,0,0
13767,0,0
13768,0,0
13769,0,0
1377,2,1.9339670708917518
13770,0,0
13771,0,0
13772,0,0
13773,0,0
13774,0,0
13775,3,7.897230403541206
13776,4,9.137536980355208
13777,4,9.137536980355208
13778,2,5.9689152391752955
13779,4,9.137536980355208
1378,1,0.6682115055621485
13780,4,9.137536980355208
13781,4,9.137536980355208
13782,2,6.658775703757765
13783,3,7.209221815989298
13784,4,9.137536980355208
13785,3,3.719067853411444
13786,3,3.719067853411444
13787,1,1.2403065768140018
13788,3,7.209221815989298
13789,3,13.522739814483852
1379,1,0.6682115055621485
13790,1,1.2403065768140018
13791,2,8.104270687540089
13792,1,1.2403065768140018
13793,1,1.2403065768140018
13794,2,2.8056231374918394
13795,2,2.8056231374918394
13796,2,5.9689152391752955
13797,1,0.600229887044523
13798,0,0
13799,1,1.9283151643659104
138,2,4.245095694547169
1380,1,1.714877863139659
13800,2,2.4787612765974423
13801,4,9.137536980355208
13802,4,9.137536980355208
13803,2,2.4787612765974423
13804,1,0.600229887044523
13805,1,0.600229887044523
13806,1,0.600229887044523
13807,1,0.600229887044523
13808,1,0.600229887044523
13809,1,0.600229887044523
1381,1,1.714877863139659
13810,1,1.9283151643659104
13811,2,2.8056231374918394
13812,1,1.5653165606778376
13813,2,2.1655464477223605
13814,1,0.600229887044523
13815,2,2.1655464477223605
13816,2,2.1655464477223605
13817,1,1.5653165606778376
13818,1,302.7703570382905
13819,1,1.6790542021080852
1382,2,2.6342821552666833
13820,0,0
13821,2,2.683420535220625
13822,1,1.0043663331125396
13823,0,0
13824,0,0
13825,0,0
13826,1,302.7703570382905
13827,0,0
13828,2,2.391790621580879
13829,1,1.0043663331125396
1383,0,0
13830,1,1.0043663331125396
13831,2,2.675077225174359
13832,2,303.49143676780955
13833,2,303.49143676780955
13834,1,3.0947941789192033
13835,1,3.0947941789192033
13836,0,0
13837,0,0
13838,1,0.600229887044523
13839,1,0.600229887044523
1384,1,1.714877863139659
13840,1,0.600229887044523
13841,1,0.600229887044523
13842,1,0.600229887044523
13843,1,0.600229887044523
13844,0,0
13845,0,0
13846,0,0
13847,0,0
13848,0,0
13849,1,0.7753615937233902
1385,2,2.6342821552666833
13850,1,2.2748586154571733
13851,1,0.6305920257880003
13852,2,1.4712712459424861
13853,0,0
13854,0,0
13855,1,0.6305920257880003
13856,1,0.6305920257880003
13857,1,0.6305920257880003
13858,3,2.9682902629780235
13859,2,1.9891623422581821
1386,3,7.124162493849989
13860,2,2.3376982371900232
13861,0,0
13862,0,0
13863,3,9.025069181655498
13864,0,0
13865,0,0
13866,0,0
13867,0,0
13868,1,0.614388851039426
13869,1,0.614388851039426
1387,1,4.489880338583305
13870,2,1.3399613000108688
13871,1,0.614388851039426
13872,2,1.3399613000108688
13873,1,0.614388851039426
13874,2,1.3399613000108688
13875,1,0.614388851039426
13876,0,0
13877,0,0
13878,0,0
13879,0,0
1388,2,27.605758054376697
13880,0,0
13881,0,0
13882,0,0
13883,1,0.842389191066823
13884,1,0.842389191066823
13885,0,0
13886,0,0
13887,0,0
13888,0,0
13889,0,0
1389,3,28.52516234650372
13890,1,1.261538708943501
13891,1,1.261538708943501
13892,0,0
13893,0,0
13894,0,0
13895,0,0
13896,0,0
13897,0,0
13898,0,0
13899,0,0
139,3,7.550124445336044
1390,2,5.409284630710329
13900,0,0
13901,0,0
13902,0,0
13903,0,0
13904,0,0
13905,0,0
13906,0,0
13907,0,0
13908,1,1.5519925647769124
13909,2,14.993482974523118
1391,1,0.6682115055621485
13910,1,1.07097243096577
13911,2,2.6229649957426826
13912,1,1.5519925647769124
13913,0,0
13914,4,17.816660472527214
13915,2,15.193695476784534
13916,4,69.70639617089776
13917,4,56.46024073854752
13918,0,0
13919,0,0
1392,2,2.3830893687018078
13920,1,13.92251054355735
13921,1,1.5519925647769124
13922,1,1.5519925647769124
13923,1,53.44172826314745
13924,0,0
13925,0,0
13926,0,0
13927,0,0
13928,0,0
13929,0,0
1393,1,0.6682115055621485
13930,0,0
13931,0,0
13932,0,0
13933,0,0
13934,0,0
13935,0,0
13938,1,0.8316864410720067
13939,1,0.8316864410720067
1394,2,1.9339670708917518
13940,2,6.577094869934662
13941,2,6.577094869934662
13942,1,5.1400566902087474
13943,1,1.0856015400021686
13944,0,0
13945,4,9.516452088239678
13946,5,10.423799847729917
13947,2,2.9393572183050156
13948,1,1.9228728770883288
13949,0,0
1395,2,23.78408922135554
13950,2,1.8832609822716564
13951,2,1.4044756168252324
13952,2,2.5403366998078303
13953,4,4.266082191952225
13954,0,0
13955,3,2.544521786749363
13956,3,2.3574645230519584
13957,4,4.266082191952225
13958,5,3.982443126166612
13959,3,2.3574645230519584
1396,2,23.78408922135554
13960,4,3.192218365637306
13961,3,2.4618454604763538
13962,4,4.143849657711759
13963,5,7.291726396485325
13964,2,1.6420789263769053
13965,1,0.8052120690152049
13966,4,4.212961758395005
13967,5,9.99990347523354
13968,4,5.609722199249919
13969,2,3.883976707105525
1397,1,0.6682115055621485
13970,2,3.883976707105525
13971,3,7.42902064321544
13972,2,6.623808574200235
13973,3,7.42902064321544
13974,2,3.045051419875061
13975,3,49.347585262635164
13976,0,0
13977,0,0
13978,3,34.89529036675091
13979,1,1.8042367314758712
1398,1,23.115877715793392
13980,2,2.831307772313524
13981,3,28.29021155405445
13982,3,28.29021155405445
13983,2,2.5403366998078303
13984,4,4.266082191952225
13985,6,31.406990170928555
13986,5,30.570123313566857
13987,3,28.9451447104522
13988,3,27.858609039347247
13989,3,27.858609039347247
1399,2,27.605758054376697
13990,3,4.375119563493971
13991,3,6.115926768128015
13992,2,5.2270481333453205
13993,2,5.2270481333453205
13994,4,31.40365297545716
13995,3,27.858609039347247
13996,4,6.580648566446081
13997,2,4.157033546607569
13998,2,4.157033546607569
13999,3,34.89529036675091
14,2,2.170952860459831
140,3,7.550124445336044
1400,2,27.605758054376697
14000,4,35.92236140758856
14001,3,2.4414140711260495
14002,1,1.0270710408376529
14003,4,27.525753814026434
14004,3,26.993552861724748
14005,2,26.48597482257858
14006,2,26.48597482257858
14007,4,27.525753814026434
14008,4,27.525753814026434
14009,3,26.49868277318878
1401,2,1.9339670708917518
14010,2,25.99110473404261
14011,3,26.80592353830945
14012,3,26.80592353830945
14013,3,26.80592353830945
14014,1,0.6612781289617997
14015,0,0
14016,1,0.6612781289617997
14017,0,0
14018,1,0.6612781289617997
14019,0,0
1402,2,1.9339670708917518
14020,0,0
14021,2,1.534649079983821
14022,2,1.0397789914478548
14023,2,1.0397789914478548
14024,0,0
14025,0,0
14026,0,0
14027,0,0
14028,3,26.49868277318878
14029,3,26.49868277318878
1403,2,1.9339670708917518
14030,0,0
14031,0,0
14032,0,0
14033,0,0
14034,0,0
14035,1,0.5322009523016866
14036,2,25.99110473404261
14037,2,25.99110473404261
14038,4,28.14727217872527
14039,2,1.9706673366134289
1404,2,1.9339670708917518
14040,1,1.3413486404158175
14041,1,1.3413486404158175
14042,0,0
14043,1,0.6612781289617997
14044,0,0
14045,0,0
14046,0,0
14047,0,0
14048,0,0
14049,0,0
1405,3,25.049844786685142
14050,0,0
14051,0,0
14052,0,0
14053,0,0
14054,0,0
14055,3,5.279205709244497
14056,2,3.3712530619909056
14057,0,0
14058,0,0
14059,0,0
1406,2,23.78408922135554
14060,1,4.347653857299034
14061,0,0
14062,0,0
14063,0,0
14064,0,0
14065,0,0
14066,2,3.834434052905999
14067,2,3.834434052905999
14068,2,3.834434052905999
14069,2,3.834434052905999
1407,1,23.115877715793392
14070,3,5.279205709244497
14071,1,4.347653857299034
14072,1,4.347653857299034
14073,0,0
14074,0,0
14075,1,4.347653857299034
14076,1,4.347653857299034
14077,1,4.347653857299034
14078,1,4.347653857299034
14079,1,4.347653857299034
1408,1,23.115877715793392
14080,1,4.347653857299034
14081,0,0
14082,1,4.347653857299034
14083,0,0
14084,0,0
14085,1,0.6291516379514709
14086,1,4.347653857299034
14087,0,0
14088,0,0
14089,1,4.347653857299034
1409,1,23.115877715793392
14090,0,0
14091,0,0
14092,1,1.9079526472535915
14093,0,0
14094,0,0
14095,1,0.5132771500528325
14096,1,0.5132771500528325
14097,1,0.6291516379514709
14098,1,0.5132771500528325
14099,2,190.74837145582168
141,3,7.550124445336044
1410,1,23.115877715793392
14100,2,190.74837145582168
14101,3,192.6563241030753
14102,2,2.421229797306424
14103,3,4.347711202958831
14104,3,192.6563241030753
14105,2,190.74837145582168
14106,0,0
14107,0,0
14108,0,0
14109,1,0.6291516379514709
